,Winner,Loser
0,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/46971871,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10528129
1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/21357475,/player/Michael Lam
2,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX6601040,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10526157
3,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/UCLA,/player/Morgan Miller
4,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/81682356,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10528344
5,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/kmangiants,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/yeejayng
6,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10487878,/player/Sijay Liu
7,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/666,/player/Jon Xu
8,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0422
9,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/UCLA,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10451416
10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/kmangiants,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/14252423
11,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/666,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10468818
12,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/100797178,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10458324
13,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10487877,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/adaucr
14,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/kmangiants,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10532003
15,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/481844,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789
16,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/N/A,/player/Huxley Hu
17,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Ken Lee,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A91018961
18,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10531909,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/kangan
19,/player/Lily Wu,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10458319
20,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47889,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/35121345
21,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/200077,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10468818
22,/player/Albert Li,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/19388291
23,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/81682356
24,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/UCLA,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/46971871
25,/player/Morgan Miller,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10451416
26,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/kmangiants,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/21357475
27,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10487878,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX6601040
28,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/666
29,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/kmangiants,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020304050
30,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400529,/player/Anthony Bahadir Lopez
31,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Ken Lee,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/666
32,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/UCLA,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/kmangiants
33,/player/Albert Li,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/42379666
34,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/N/A,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/481844
35,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/463,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47889
36,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/42379666,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/19388291
37,/player/Jon Xu,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10528344
38,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/A91018961,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/666
39,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/14252423,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/yeejayng
40,/player/Morgan Miller,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10528129
41,/player/Sijay Liu,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10526157
42,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10487878
43,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032845,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/200077
44,/player/Michael Lam,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/14252423
45,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10487877,/player/Lily Wu
46,/player/Jesse Wang,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10531909
47,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020304050,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX10532003
48,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789,/player/Huxley Hu
49,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/143,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/100797178
50,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/N/A,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/kmangiants
51,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1020304050
