,Winner,Loser
0,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035548,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/004121482
1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12642935,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/135
2,/player/Omkar Arvind Lonkar,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1116
3,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/LeoShaw,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12574391
4,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12637251,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0750
5,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47653,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/00676
6,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/00002,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12597716
7,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12619438,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/507890
8,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018456,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47432
9,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018452,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/alie
10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035548,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032708
11,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/11428,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12642935
12,/player/Omkar Arvind Lonkar,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/146
13,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/202066,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/LeoShaw
14,/player/Loc Nguyen,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/N/A
15,/player/Loc Nguyen,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12637251
16,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47106,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47653
17,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5883458834,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/00002
18,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12642456,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12619438
19,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032961,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018456
20,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018915,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/alie
21,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032708,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12642935
22,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/146,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/LeoShaw
23,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47653,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12637251
24,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/00002,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12619438
25,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2032961,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47432
26,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018915,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018452
27,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/0750,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/N/A
28,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2035548,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/11428
29,/player/Omkar Arvind Lonkar,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/202066
30,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47106,/player/Loc Nguyen
31,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX12642456,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5883458834
32,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/004121482,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/135
