,Winner,Loser
0,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9540339,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Spencer
1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514071,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/123456789123456789
2,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9489984,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/antnguyen
3,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9438046,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47375
4,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/987654321987654321,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/004121482
5,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9527354,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1018199
6,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/12075180,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/71617372
7,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9480795,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9483504
8,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528422,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/3454
9,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9523516,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9473587
10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/4401129,/player/Fengjiang Li
11,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/5883458834,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/009987549
12,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9480795,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514519
13,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9438046,/player/Daniel Bi
14,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9533464,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/47208
15,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9483411,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/3454
16,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9483504,/player/Fengjiang Li
17,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/1337,/player/Farhaan Hirani
