,Winner1,Winner2,Loser1,Loser2
0,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/VMB1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9534157,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9525830,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9525836
1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034311,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9511486,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9533429,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9520775
2,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9438046,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9457181,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/antnguyen,/player/Anthonela Zegarra
3,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9499775,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9498590,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514071,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514983
4,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509157,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509158,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/What is this?,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9504457
5,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/987654321987654321,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9540250,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514319,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9519124
6,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/What is this?,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9504457,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9525830,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9525836
7,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9533429,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9520775,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034311,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9511486
8,/player/Daniel Bi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2814,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Matthew Hsieh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9538044
9,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528317,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/10015861,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033985,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9466633
10,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9539894,/player/Jasmine Lee,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509157,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509158
11,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400002,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/dorketwee,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/69696969696969696969,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401128
12,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034311,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9511486,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/VMB1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9534157
13,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/4401129,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/800000,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Matthew Hsieh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9538044
14,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/What is this?,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9504457,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514071,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514983
15,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9523475,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401352,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033985,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9466633
16,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9527354,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528161,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9438046,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9457181
17,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509157,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509158,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9499775,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9498590
18,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9539894,/player/Jasmine Lee,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/987654321987654321,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9540250
19,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/none,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9491632,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9533429,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9520775
20,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/69696969696969696969,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401128,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528293,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/009417330
21,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/What is this?,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9504457,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9516513,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514058
22,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/69696969696969696969,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401128,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033985,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9466633
23,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528317,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/10015861,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9539894,/player/Jasmine Lee
24,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SBC100001,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SBC100009,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528317,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/10015861
25,/player/Daniel Bi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2814,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528467,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528528
26,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9523475,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401352,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400002,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/dorketwee
27,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9533429,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9520775,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/VMB1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9534157
28,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9533429,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9520775,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/antnguyen,/player/Anthonela Zegarra
29,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9523475,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401352,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SBC100001,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SBC100009
30,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400002,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/dorketwee,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033985,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9466633
31,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9527354,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528161,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034311,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9511486
32,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/What is this?,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9504457,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514319,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9519124
33,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509157,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509158,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9539894,/player/Jasmine Lee
34,/player/Daniel Bi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2814,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/What is this?,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9504457
35,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528317,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/10015861,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/none,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9491632
36,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/69696969696969696969,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401128,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SBC100001,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SBC100009
37,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Matthew Hsieh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9538044,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9516513,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514058
38,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034311,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9511486,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509157,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509158
39,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/69696969696969696969,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401128,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SBC100001,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SBC100009
40,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/4401129,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/800000,/player/Daniel Bi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2814
41,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033985,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9466633,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528293,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/009417330
42,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528467,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528528,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Matthew Hsieh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9538044
43,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/What is this?,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9504457,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9533429,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9520775
44,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/400002,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/dorketwee,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SBC100001,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SBC100009
45,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9523475,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401352,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/69696969696969696969,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401128
46,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9527354,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528161,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509157,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509158
47,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SBC100001,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/SBC100009,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033985,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9466633
48,/player/Daniel Bi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2814,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528317,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/10015861
49,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Matthew Hsieh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9538044,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034311,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9511486
50,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/69696969696969696969,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/401128,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/4401129,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/800000
51,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528467,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9528528,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2033985,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9466633
52,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/VMB1,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9534157,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9525830,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9525836
53,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034311,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9511486,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9533429,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9520775
54,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9438046,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9457181,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/antnguyen,/player/Anthonela Zegarra
55,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9499775,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9498590,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514071,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514983
56,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509157,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9509158,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/What is this?,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9504457
57,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/987654321987654321,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9540250,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9514319,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9519124
58,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/What is this?,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9504457,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9525830,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9525836
59,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9533429,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9520775,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2034311,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9511486
60,/player/Daniel Bi,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/2814,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/Matthew Hsieh,/player/C36A90FE-DFA8-414B-A8B6-F2BCF6B9B8BD/XX9538044
